epoch,pos_train,neg_train,pos_test,neg_test
0,0.7656465891391776,0.6335201997446478,0.8016609623719424,0.5934502398390555
1,2.2504348372058818,0.11067017839626109,2.482216551854932,0.0999470846891315
2,2.194077356748761,0.1077111012838052,2.463455706482897,0.10252077710420426
3,2.1210431103445617,0.10679961373248685,2.4231351408565764,0.10742457261054916
4,2.048481456067078,0.10509666658687669,2.3930020313117697,0.11091914758298316
5,1.9732831215472026,0.10257734143775751,2.3586281277255217,0.1141935692787297
6,1.8923180936103177,0.09963316239160047,2.328060941011091,0.11771141062035984
7,1.7949786320880312,0.09611495882318584,2.2914408204634102,0.12181365321367954
8,1.6915184403376762,0.09206898251042737,2.2561823635552565,0.12660496044839453
9,1.5775077145252314,0.08790076628478917,2.2110429827501497,0.13202783442077082
10,1.4497078899279296,0.08338022556206523,2.1653707820983756,0.13788345543578506
11,1.3180498496170934,0.07917719455289217,2.1102949635820236,0.14534538735230007
12,1.18127723064877,0.07498494253513559,2.0371183213942547,0.15388443014998998
13,1.0438193234971531,0.07105057180575675,1.9728946707546662,0.16279811340742834
14,0.9106471487896864,0.06724851586227204,1.8898800624985883,0.17468044085079426
15,0.779117451535794,0.06395095404762513,1.7954706584873967,0.18827650134300833
16,0.6613100968999546,0.06095639558959847,1.7245731809159828,0.20326497419304856
17,0.5572965195772858,0.05791013112809123,1.6395121301697921,0.22006763203300528
18,0.46448037083854465,0.05525099796165353,1.552336924016907,0.23663134922498008
19,0.38262968937317055,0.05289278116024897,1.473842947363532,0.26119984986728495
20,0.3167016167734054,0.05020102180580653,1.4052468911937042,0.2843998666957068
21,0.2624888392146267,0.04779134930002998,1.3290175094516332,0.3094914049537163
22,0.21877238116719763,0.0454098539146773,1.261657819626436,0.3335297985159671
23,0.18308607928117404,0.04353368743020515,1.2099224302444136,0.35921960814112974
24,0.15534044461745591,0.04124366057090794,1.1649966648783294,0.3796524854420118
25,0.13378791628222725,0.03917597146259016,1.1217318285938684,0.40209968079763236
26,0.11566302900991249,0.03732121978744907,1.085774213028912,0.42096194924910646
27,0.10115923685736647,0.03542389718029994,1.0496736899635906,0.4416346501549179
28,0.08911404772637363,0.03366936445083048,1.0130163602341455,0.4613149287541163
29,0.07928932056096603,0.03197794998035189,0.9854709426966235,0.4783844082591796
30,0.07068431618783039,0.030478035520096893,0.9561616945104768,0.49454447863179196
31,0.06389537016308994,0.028971628555612403,0.9365568168641442,0.5075113981276856
32,0.057961976159736896,0.02764932443518337,0.9184578086866861,0.5228851921090394
33,0.052783084702159574,0.026428033793394274,0.9042675178314189,0.535395260006277
34,0.04854658936956271,0.025198004293553025,0.8868352698022988,0.5480989083813905
35,0.044741502265167356,0.024131988552155273,0.8748345444535124,0.5579650225759009
36,0.04134378547233082,0.023138569376413107,0.8634955123400478,0.5671709322819011
37,0.0385669258583092,0.022123287114327046,0.8508103417078675,0.576864847766369
38,0.03596276264308718,0.021269453603879156,0.8421573847035533,0.5855804338053618
39,0.03371492352383033,0.0203963191351851,0.833539346122034,0.5930377363477756
40,0.03173109649323765,0.01960987116646838,0.826241822282223,0.5987793197552856
41,0.029819377516775634,0.01889615743393917,0.8189585111748436,0.6094668903538304
42,0.028149024349268432,0.018218390568836104,0.811453127004661,0.615723157467847
43,0.026711479710790766,0.017560932833702303,0.8074656481425878,0.6221046609701675
44,0.025318875484222857,0.0169648866220617,0.8028739699118285,0.6272449545013832
45,0.024123664277899852,0.016373262686781014,0.7956155855123757,0.6344484319287834
46,0.022948465508281054,0.0158603507023284,0.7914764536857518,0.6405686702956681
47,0.021911533425066094,0.015347549096933625,0.7865967771424538,0.6459042637816963
48,0.020974715186692087,0.014861676812292076,0.781098478568015,0.6504510491771399
49,0.020071289492388972,0.014404819811415108,0.7779931073240047,0.6550793904346743
50,0.019249304540525286,0.013970172441648209,0.7753839072143343,0.6600274215105059
51,0.01849984099036179,0.013557928951307276,0.7708268279819814,0.6651368567515071
52,0.01778199935500477,0.013170777761873254,0.7673805420437232,0.6685250354863366
53,0.017098589759392713,0.012815444408411104,0.763782210659359,0.67301648023813
54,0.016484346154314947,0.012455786638814291,0.7597501258930097,0.6777387146853489
55,0.01591186509101329,0.012126724135176816,0.7584362461029851,0.68149903334444
56,0.015366170462756965,0.011796154949273477,0.7553258403040826,0.6852008348795872
57,0.014831340330145746,0.011503421240566247,0.7525467901669556,0.6893731714081635
58,0.014365969674074601,0.011202388799702097,0.7497335939661339,0.6920895130172259
59,0.013914387954353026,0.010925070693672248,0.7484418548626335,0.6968817659289261
60,0.013467753188619227,0.010665732464176299,0.7458454988849981,0.6998533625793295
61,0.013075199411833579,0.010403115882320001,0.7437821643580584,0.7017033454575352
62,0.012689615238922166,0.010161783479615247,0.7425237330728591,0.7055198967670535
63,0.012332494598408713,0.009929129663491083,0.7401608964602999,0.7077343521233547
64,0.011971292906878548,0.009712290371092693,0.737310506180319,0.7116504188470438
65,0.011650542430057507,0.009488689839627164,0.7358351972361337,0.7139296418041365
66,0.011321259925478118,0.009288493763194615,0.7337641656474426,0.7177811583686488
67,0.011032304420354145,0.009086722769844988,0.7323188842677061,0.7200897043646238
68,0.010747810194764186,0.008895182777523165,0.731101330658951,0.7217735596828418
69,0.010483683891991873,0.008704831328625515,0.729862800552668,0.7233837444022586
70,0.010224939059013909,0.008528933764663016,0.7276754324174648,0.7270532636783469
71,0.009970598590044767,0.008359457681399205,0.726816109165292,0.7283922107134972
72,0.00973763707806952,0.008195235487583632,0.7251841035816416,0.7311339169535754
73,0.009512567572259243,0.00803466543228342,0.7238319406151495,0.7328638886273223
74,0.009294774305923341,0.007878590381761382,0.7224238056814946,0.7349229746835813
75,0.009080886510655587,0.007730211016736593,0.7212588590932308,0.7365789934690538
76,0.008890644508386399,0.00758459468499358,0.7199383893539504,0.7390738316092211
77,0.008696282995141332,0.007445801659731781,0.7187077307313797,0.7408192392788812
78,0.008516132750696816,0.007310582298627861,0.7182696135364353,0.7435961053433144
79,0.00833939086702694,0.007178459351395617,0.717064509689787,0.7450071166939095
80,0.00816225214849179,0.007059986414178512,0.715691287001762,0.7471927967910821
81,0.007999958264967624,0.006933300677524142,0.7144424392542076,0.7488337294630174
82,0.007843465592754461,0.006815795043636028,0.7134785734757874,0.7514849450401982
