epoch,pos_train,neg_train,pos_test,neg_test
0,0.6916300188423938,0.694717103851326,0.6916099332640244,0.6946245801595059
1,4.4972477778430076,0.013473186446803682,4.511070957088153,0.015187249006475617
2,4.526391141206429,0.011431768306339091,4.412146385258371,0.013451707911764137
3,4.498002352287833,0.010143788099205289,4.363259366217406,0.011820893114958136
4,4.4060970656062555,0.008276419525311825,4.385773569752826,0.011496303344701522
5,4.511862920499196,0.006745021265946673,4.59976456926506,0.00934281280103427
6,4.659333628673249,0.005370626426380886,4.912394888585217,0.007416816544640313
7,4.726257719695532,0.004302577834821272,5.130357238438222,0.005170198612975092
8,4.736860154046296,0.003385062781557702,5.316835951052374,0.003938832950948931
9,4.7018648482378715,0.002605775993599128,5.437169745948295,0.0030309646963372927
10,4.6327154666058155,0.0021411439196333593,5.498817349672304,0.0025552946737284455
11,4.489037163992362,0.0017666963751629724,5.474892470850945,0.0023430389477809843
12,4.357296733826561,0.0015197134024963037,5.4477164086833,0.002245758481761575
13,4.186458838937351,0.0013082985418979081,5.373029419837585,0.0020635475257027467
14,3.9567178654440633,0.0012018102642811959,5.24436114512594,0.002029966207416001
15,3.752906073113181,0.001114255378710262,5.112809566687717,0.0019558087854845674
16,3.458441542143375,0.0010883810750514616,4.926565194390212,0.0021239081117593716
17,3.181163268585316,0.00105287184709075,4.737418363023403,0.00254780984120333
18,2.8942904254665396,0.001033989437859085,4.544308303862817,0.0032894086433172464
19,2.64369014964605,0.0009875818423619384,4.370728904714674,0.004175580100692136
20,2.387159574891249,0.000961347649921267,4.173467148805222,0.005516654225236768
21,2.181055074700093,0.0009090926180860216,4.041654535944494,0.007253859207762829
22,1.971075218426566,0.0008866554405790131,3.880430147498846,0.009572739916354638
23,1.814883293352708,0.0008373648456400061,3.7866577075800785,0.012358728028349615
24,1.6449648079375374,0.0008228416230819974,3.6897589996276565,0.015664897653924818
25,1.481960957020305,0.0008081397727329086,3.5980250546283377,0.020238303422916486
26,1.325516752327234,0.0007898806210771071,3.5093740617937645,0.025637075878290876
27,1.1887839642263314,0.0007626660389964959,3.437993779454716,0.032392049743511106
28,1.0311978380413727,0.0007576870348290832,3.344380602332255,0.03884332640770835
29,0.8770780561525463,0.0007745322555643725,3.248364285791693,0.04825342693776828
30,0.7562841641445064,0.0007598763663425156,3.1833994840801605,0.05679831567307159
31,0.6340330081214538,0.0007560055160709863,3.1013319586126844,0.06605980261351588
32,0.5165532380150715,0.000763509733112093,3.012587683880447,0.07853666144536979
33,0.4209437179626836,0.0007527998788522034,2.9468029242181064,0.09403779399731035
34,0.34002400658496035,0.0007503770011884716,2.879205860416528,0.11234417801493013
35,0.27571496973028514,0.0007466479050668775,2.8159445858089454,0.13318085817246442
36,0.20979596037238354,0.0007482492055931682,2.7507546756187313,0.1573586157660285
37,0.1596892981047115,0.0007489396887053701,2.6891173307534966,0.18065692406082343
38,0.11819244785872633,0.0007510648444908469,2.6352397148531694,0.20506430305342974
39,0.08668168723897948,0.0007506113873156038,2.5902087761005,0.2286569087139729
40,0.06273117587649729,0.0007495049226540582,2.554436587855747,0.25156830003617825
41,0.04531804797505198,0.0007508333895311953,2.5220180900946616,0.2728159863771707
42,0.03301022952303301,0.0007526060280717317,2.494364143895788,0.29268462559963737
43,0.02392561327860918,0.0007457689197954654,2.474742534324339,0.31243468363276766
44,0.017591807809957994,0.0007466384207758598,2.4548342964903216,0.33196696961292377
45,0.013120458566222154,0.000740898232370376,2.440203373026938,0.35091254339049494
46,0.010004290955633006,0.0007348671167538799,2.4281033283486364,0.36851386795533025
47,0.007812653950480046,0.0007256207115278407,2.419213517877813,0.38460315041694065
48,0.006239951539972093,0.0007151199828818792,2.411827804887157,0.3995965328148346
49,0.005077071213376836,0.0007013995901573436,2.4066139234691875,0.4133741091762101
50,0.0042193080463377676,0.0006837219544396718,2.404302191021581,0.4258797155871423
51,0.0035749134865831565,0.0006718341720548733,2.399862192494226,0.4372702523301033
52,0.003090505223191013,0.0006532760131884381,2.398552856405223,0.4473498765577598
53,0.0027065294709387685,0.0006407519373570992,2.3964207667477244,0.4571021019516543
54,0.0024034638918313117,0.0006230904533902463,2.3963521390743976,0.46578273406771403
55,0.0021590790778400408,0.0006094519488289387,2.3951858934094803,0.4739354141395607
56,0.0019587686717151887,0.0005941344844613618,2.395755016539597,0.4813334664367415
57,0.0017971489967727164,0.0005766205121020956,2.3980819043234978,0.4879256884907853
58,0.0016539065006352818,0.0005627826950826749,2.399456243005562,0.4944068211624457
59,0.0015323726775865612,0.000549671451088582,2.4011995064212037,0.5004354736311255
60,0.0014261253615961043,0.0005384959578348792,2.402114718307003,0.5060564053986178
61,0.0013333295932849518,0.0005266883817864255,2.403979222272672,0.5113477558507662
62,0.001253622316235203,0.0005145978729381559,2.4060659000999074,0.516174005629548
63,0.001182506077403742,0.0005032329282811886,2.4083258981664315,0.5208035762630907
64,0.0011187839757090747,0.0004924044995846365,2.4107092341786402,0.5252497863469808
65,0.001062518123178965,0.00048149859640737506,2.4132852337741473,0.5293314342475063
66,0.001010689058475332,0.00047137814328129384,2.415788351452912,0.5333950970028714
67,0.0009631402133317187,0.0004618040900878976,2.418173929012821,0.537363139646571
68,0.0009207043449545345,0.0004523224632612018,2.4209386518686933,0.5410323557058425
69,0.0008812697481436896,0.0004433505843873458,2.4235840059617004,0.5446036696134997
70,0.0008450995481760956,0.0004346260324168938,2.426279273038171,0.5480603855206546
71,0.0008119272446134104,0.0004262746372002349,2.428978149083641,0.5513727578503309
72,0.0007806046683096732,0.0004185041774150417,2.4315928437312406,0.5546149735038975
73,0.0007527059071919362,0.00041049000773990465,2.4341916237926906,0.5576755712031677
74,0.0007259456136448027,0.000403145381843824,2.436715858711121,0.5607231066960402
75,0.0007011121309635843,0.00039613768820261997,2.439258179938631,0.5636886233090824
76,0.0006781884318710354,0.0003890617973588147,2.44183511106796,0.5664975597454945
77,0.0006566177364850635,0.00038245774738755186,2.44434021256146,0.5692848118684205
78,0.0006361079493561909,0.00037608223327081604,2.4468937277401674,0.5719750724472519
79,0.0006159850834148845,0.00037023814291070107,2.449013889506635,0.5749923020498953
80,0.0005983288139156961,0.00036396453589975327,2.4515699557605535,0.577597236625705
81,0.000580642023320081,0.0003583736930963077,2.453743656104197,0.5803793083098504
82,0.0005653182265037267,0.00035225889521307884,2.456348935242221,0.5827876394243892
83,0.0005493239056987947,0.00034710016932943413,2.458488432254237,0.5854425668977137
84,0.000535373562139779,0.0003415149936996976,2.4610360553515775,0.587742747819371
85,0.0005214111941879426,0.00033646931975243806,2.463257754835762,0.5901525556678239
86,0.000508632251773925,0.0003312521140221452,2.4657053259611263,0.5924139351851059
87,0.0004960597264349274,0.00032643642658975716,2.4679478814841613,0.5946834319889931
88,0.00048433106793938676,0.00032159331216765073,2.4703208871432087,0.5968313253620571
89,0.0004731428354734646,0.00031695736618807165,2.4726451531896423,0.5989291689368021
90,0.0004624012016118932,0.0003124786699732043,2.474910011124211,0.6010341779784454
91,0.0004522226233533871,0.00030799110863067095,2.4772185460701417,0.6030105796210473
92,0.00044213214241940236,0.00030394449927920067,2.4793457315077845,0.6050926577061123
93,0.00043265761770219357,0.00029985836800555096,2.4816327980806108,0.6069914733306951
94,0.00042364684185590445,0.00029584396383982854,2.483815715761081,0.6088800517168012
95,0.00041502525363227736,0.00029194469942764203,2.4860870535415756,0.6106637248899426
96,0.00040686423634735445,0.0002880324777491635,2.4882510321704707,0.6124558494872544
97,0.0003988750645359036,0.0002843706963852119,2.4904663799837916,0.6141787084609952
98,0.00039111928215074796,0.00028083484231947506,2.492568173267301,0.6159724942385126
99,0.0003837429215039643,0.0002773363928963452,2.4947590022717794,0.6176330600977082
100,0.00037665637352158894,0.00027391477789810205,2.496835441889094,0.6193145516044077
