epoch,pos_train_loss,neg_train_loss,pos_test_loss,neg_test_loss,pos_train_acc,neg_train_acc,pos_test_acc,neg_test_acc
0,0.7415042665595224,,0.7415087550505924,0.7447822585099364,1.0,,1.0,0.0
1,0.6655947092377903,0.7575595865260031,0.6655868400424748,0.7570820770372326,0.972432804962095,0.2674017918676775,0.968944099378882,0.2795031055900621
2,0.6597811531676849,0.7445385088212312,0.659482175036255,0.7418341896027258,0.9614059269469332,0.33218470020675395,0.937888198757764,0.32298136645962733
3,0.6582785186912067,0.7346785701435138,0.6576900208056946,0.7332061295609164,0.9531357684355617,0.36595451412818747,0.937888198757764,0.34782608695652173
4,0.6512008424856919,0.7372798639940409,0.6503921447758585,0.7340173278938394,0.9565816678152997,0.34321157822191595,0.937888198757764,0.32919254658385094
5,0.6366789114683886,0.7462411090182932,0.6356248418075858,0.7438891358639358,0.9662301860785665,0.284631288766368,0.9440993788819876,0.2981366459627329
6,0.63179852889399,0.7465809746116232,0.6306056176147029,0.7455820328354158,0.9662301860785665,0.3004824259131633,0.9440993788819876,0.2795031055900621
7,0.6374865473923066,0.7401979139842074,0.6360523918820402,0.737344934597016,0.9593383873190903,0.31977946243969674,0.9440993788819876,0.3167701863354037
8,0.631015247345117,0.7432424320625913,0.629364654345359,0.7414763487453933,0.9600275671950379,0.32046864231564437,0.9440993788819876,0.30434782608695654
9,0.6294355133401701,0.7419542704461908,0.6273665242854106,0.7411623197995036,0.9600275671950379,0.36250861474844936,0.9440993788819876,0.34782608695652173
10,0.6263160785229549,0.7462374122651881,0.6242289720126483,0.7426723238374131,0.957960027567195,0.31840110268780153,0.937888198757764,0.3416149068322981
11,0.6269505786559864,0.7446621101599978,0.6246138669311423,0.7413610508583586,0.9393521709166093,0.3873190902825637,0.9316770186335404,0.391304347826087
12,0.621407446519476,0.7455477517637611,0.6188340836131367,0.7452025090599836,0.9421088904203997,0.41557546519641625,0.9316770186335404,0.38509316770186336
13,0.6217417843550241,0.7482191489638191,0.6192264590379248,0.744332053433558,0.9338387319090282,0.4231564438318401,0.9254658385093167,0.42857142857142855
14,0.6263237581150527,0.7425234270894917,0.6236097827138343,0.7390312348977031,0.9166092350103378,0.4879393521709166,0.9192546583850931,0.4720496894409938
15,0.6174263086693669,0.7507379811518973,0.6145718957298456,0.7467229967715115,0.9345279117849759,0.4376292212267402,0.9192546583850931,0.4409937888198758
16,0.6260814292278011,0.74311085576332,0.6230137812324673,0.7377314920175599,0.9042039972432805,0.5031013094417643,0.9130434782608695,0.4968944099378882
17,0.6171543148985089,0.7494986333464068,0.6137991927971355,0.7455034183083888,0.9248793935217091,0.45899379738111645,0.9192546583850931,0.45962732919254656
18,0.6163772985981456,0.7486783777080059,0.6129036003013211,0.7458131867601703,0.912474155754652,0.4968986905582357,0.9130434782608695,0.4906832298136646
19,0.6144588282002335,0.750365708571085,0.6109439573331551,0.7467859094515469,0.9138525155065472,0.48862853204686424,0.9192546583850931,0.4782608695652174
20,0.6258853035899273,0.7403910170167062,0.6222122299837612,0.7348449179037456,0.8800827015851137,0.5506547208821503,0.8881987577639752,0.546583850931677
21,0.6299445226635058,0.7338322982630181,0.6263587829015045,0.7306188967324919,0.8711233631977946,0.6119917298414886,0.8819875776397516,0.5900621118012422
22,0.6173428844093114,0.7430159223492228,0.6135178955681889,0.7423007166385944,0.892487939352171,0.5616815988973122,0.9006211180124224,0.5217391304347826
23,0.6201560492789298,0.7428255505755047,0.6163306225955654,0.7390463714969644,0.8828394210889042,0.5685733976567884,0.8881987577639752,0.5590062111801242
24,0.6323798224180719,0.7331097976307944,0.6285131472693554,0.7265800787995891,0.8525155065472089,0.622329427980703,0.8757763975155279,0.6211180124223602
25,0.6295396286856554,0.7339879983318531,0.6255036696778657,0.7289199806153713,0.8573397656788422,0.6230186078566505,0.8757763975155279,0.6211180124223602
26,0.6285270105248576,0.7341875874176401,0.6242754425840172,0.7295347060630569,0.8476912474155754,0.6416264645072364,0.8695652173913043,0.6273291925465838
27,0.6220756853423361,0.7379267102723813,0.6173094707935566,0.7348463545540431,0.8690558235699517,0.5940730530668504,0.8819875776397516,0.5652173913043478
28,0.6216254265407513,0.7404218031650056,0.616846147732811,0.7350725697431459,0.8580289455547898,0.627842866988284,0.8757763975155279,0.6149068322981367
29,0.6264228676832101,0.7375691652226579,0.6218706891965844,0.7305486055856641,0.8414886285320469,0.6498966230186078,0.8695652173913043,0.6335403726708074
30,0.6278729895111591,0.732484357847728,0.6230755432251253,0.7282105925262585,0.8401102687801516,0.6512749827705031,0.8695652173913043,0.6459627329192547
31,0.6299092972289543,0.7309280809715721,0.6252424805962554,0.7257160887514904,0.8428669882839421,0.6492074431426602,0.8695652173913043,0.6335403726708074
32,0.6283247234045051,0.7296123493991872,0.6232365928219341,0.7270805593345849,0.8359751895244659,0.6857339765678843,0.8633540372670807,0.6521739130434783
33,0.6179980545681566,0.7396857222754687,0.6127997608487176,0.7368934811080146,0.8635423845623708,0.638869745003446,0.8757763975155279,0.6211180124223602
34,0.6242784406411229,0.7336935382744532,0.6191691717386,0.7303722620960164,0.8428669882839421,0.6691936595451413,0.8633540372670807,0.639751552795031
35,0.6248660336256912,0.7326288771227311,0.6192988804126138,0.7295096511184902,0.8366643694004136,0.667815299793246,0.8633540372670807,0.6521739130434783
36,0.6335173258986687,0.7257755902552308,0.6283711337820606,0.7212890041331909,0.822880771881461,0.7160578911095796,0.8385093167701864,0.6770186335403726
37,0.6291195259042532,0.7308110534821672,0.6236747846628368,0.7250769096812705,0.8277050310130944,0.6802205375603032,0.8633540372670807,0.6708074534161491
38,0.6255599086796046,0.7334471175697059,0.6198113877033311,0.7280587425624248,0.8325292901447278,0.6712611991729841,0.8633540372670807,0.6583850931677019
39,0.6249424895305272,0.7359293478107578,0.6192253521470046,0.7285576236162747,0.8387319090282563,0.6581667815299793,0.8695652173913043,0.6459627329192547
40,0.6288195742401508,0.7274582010422818,0.6232404854697642,0.7249274329351484,0.8290833907649897,0.7084769124741558,0.8322981366459627,0.6770186335403726
41,0.6288724454500931,0.7330675734784331,0.6232148431069855,0.7245567695082856,0.8304617505168849,0.6671261199172984,0.84472049689441,0.6708074534161491
42,0.625170584733184,0.7294192677487685,0.619050015985459,0.7275893719804748,0.8311509303928325,0.6946933149552033,0.8633540372670807,0.6645962732919255
43,0.6308471652027784,0.7278138003378485,0.6250841531796122,0.7221191326518709,0.8235699517574087,0.7064093728463129,0.8509316770186336,0.6832298136645962
44,0.6304595697336219,0.7318399456304981,0.6246828245693636,0.7221767357039218,0.8249483115093039,0.6836664369400414,0.8509316770186336,0.6770186335403726
45,0.6345973146459237,0.7235484583795675,0.6287824390155562,0.7183796863631732,0.8125430737422468,0.7291523087525844,0.8198757763975155,0.7080745341614907
46,0.6281004084991555,0.7328759265567701,0.6220454372887495,0.7241094856898245,0.8242591316333563,0.6809097174362508,0.8509316770186336,0.6770186335403726
47,0.6325736032747884,0.7256678875035553,0.6265704765998729,0.7202796368750579,0.8118538938662991,0.729841488628532,0.8198757763975155,0.7018633540372671
48,0.6326475314005481,0.7249818182832141,0.6264388955758735,0.7198130625561976,0.8077188146106133,0.7319090282563749,0.8198757763975155,0.7080745341614907
49,0.631361009335489,0.7277219609677261,0.6248783333482589,0.7212210008478683,0.8125430737422468,0.7236388697450035,0.8260869565217391,0.7018633540372671
50,0.6358579955584462,0.7219492649756417,0.6294802305299079,0.7157215829713081,0.8070296347346657,0.7257064093728464,0.8260869565217391,0.7267080745341615
51,0.6238720283252631,0.7327878330242175,0.6172896716781434,0.72818646367616,0.8304617505168849,0.7029634734665747,0.8385093167701864,0.6583850931677019
52,0.6315381679949026,0.7268836660947897,0.6249496504720342,0.7200064551761254,0.8152997932460372,0.7160578911095796,0.8260869565217391,0.6894409937888198
53,0.6393081408759919,0.7230437628808007,0.633026742542402,0.7121758326118035,0.8063404548587181,0.709855272226051,0.8198757763975155,0.7267080745341615
54,0.6312608310974958,0.7274904492556211,0.6245042714992154,0.7200710040453286,0.8152997932460372,0.7015851137146796,0.8260869565217391,0.6832298136645962
55,0.6336180450211312,0.7233601367797883,0.6267803035553879,0.7171871425089441,0.8166781529979324,0.7195037904893177,0.8322981366459627,0.6894409937888198
56,0.629364612399189,0.7241403620528546,0.6222460754132664,0.721210308254735,0.8097863542384562,0.7291523087525844,0.8198757763975155,0.7080745341614907
57,0.634003082577497,0.7207803674891743,0.6270083109817249,0.7163680747370522,0.8008270158511371,0.7436250861474845,0.8074534161490683,0.7142857142857143
58,0.6366893079442912,0.7219397030814626,0.6296595246952842,0.7138707712397246,0.7966919365954515,0.7539627842866988,0.8136645962732919,0.7577639751552795
59,0.6364195688750293,0.7203039681969691,0.6293322500456557,0.7142581656733556,0.7925568573397657,0.7525844245348036,0.8074534161490683,0.7515527950310559
60,0.6449304152310527,0.7140065881101926,0.6380897008751673,0.7070334417424421,0.777394900068918,0.7787732598208132,0.8074534161490683,0.7763975155279503
61,0.6318903056040571,0.7270353985837124,0.6249433783694236,0.7183979611689185,0.8111647139903515,0.7077877325982082,0.8198757763975155,0.6956521739130435
62,0.6351578627015494,0.719120166243717,0.6278870318380548,0.7150781550196168,0.7939352170916609,0.7656788421778085,0.8074534161490683,0.7267080745341615
63,0.6387436759278291,0.721767681617858,0.6315525932836856,0.7114854555916249,0.7898001378359751,0.7498277050310131,0.8136645962732919,0.7639751552795031
64,0.6365862712261385,0.7220422600177953,0.6293537360118783,0.7136066068772013,0.7939352170916609,0.7484493452791179,0.8136645962732919,0.7577639751552795
65,0.6321899014452225,0.7247572140820557,0.6250933626014413,0.7176872985102966,0.8139214334941419,0.7160578911095796,0.8260869565217391,0.6956521739130435
66,0.6336788280909346,0.7232532772211192,0.6264951141042973,0.7163280541074767,0.8125430737422468,0.7250172294968987,0.8322981366459627,0.7018633540372671
67,0.6370722550728504,0.7225540025408463,0.6299572087686096,0.7127853105935412,0.7953135768435562,0.7450034458993797,0.8136645962732919,0.7391304347826086
68,0.6352567205711895,0.7111733654298731,0.6279560555611503,0.7147279103027764,0.791867677463818,0.7939352170916609,0.8074534161490683,0.7391304347826086
69,0.6319654817420214,0.7235979668981178,0.6243075712892356,0.7174747045063439,0.8015161957270848,0.729841488628532,0.8136645962732919,0.7204968944099379
70,0.638507227238571,0.7195322664465246,0.631098413289716,0.7121233500969153,0.7787732598208132,0.7711922811853894,0.8074534161490683,0.7701863354037267
71,0.6388063420969544,0.7143322323270074,0.6312834560089688,0.7116096212303862,0.7794624396967609,0.7849758787043418,0.8074534161490683,0.7577639751552795
72,0.6300544505975147,0.7248822935031215,0.6220435222733144,0.7192846142376866,0.80289455547898,0.7429359062715368,0.8198757763975155,0.7267080745341615
73,0.638790686345643,0.7228999036425816,0.6314406214828222,0.7108810535982191,0.7932460372157133,0.7374224672639559,0.8074534161490683,0.7577639751552795
74,0.6336574000581989,0.721432362136667,0.6261524351846444,0.7153922294920942,0.8035837353549277,0.7332873880082702,0.8198757763975155,0.7267080745341615
75,0.642937813018624,0.7127387557742508,0.6353620803112202,0.7072073161600977,0.7780840799448656,0.7898001378359751,0.8074534161490683,0.7763975155279503
76,0.637164845310087,0.7164114959534064,0.6290936049793965,0.7121012654550046,0.7815299793246038,0.7753273604410751,0.8074534161490683,0.7639751552795031
77,0.6407824215748384,0.7152308560626746,0.6329662578608658,0.7084965641378269,0.7760165403170227,0.7705031013094418,0.8074534161490683,0.7639751552795031
78,0.6458343040119469,0.7100092181682713,0.6380138854865683,0.7043286819973117,0.7739490006891798,0.7842866988283942,0.8074534161490683,0.7763975155279503
79,0.6370650148660049,0.718971724096321,0.6294537219194092,0.7126123034587251,0.7835975189524466,0.7670572019297036,0.8074534161490683,0.7515527950310559
80,0.634264525538008,0.7206553849003359,0.6264353986222055,0.7147147916932766,0.7932460372157133,0.7477601654031703,0.8074534161490683,0.7391304347826086
81,0.6398351916166384,0.7181158170012778,0.6318982081940601,0.7098946943823015,0.7746381805651275,0.7746381805651275,0.8074534161490683,0.7701863354037267
82,0.6413007617928603,0.7116372990420219,0.6333064232786126,0.7083624387315379,0.7739490006891798,0.791867677463818,0.8074534161490683,0.7701863354037267
83,0.6312150070770296,0.7238836875323185,0.6231011361886499,0.7173421336048305,0.8022053756030324,0.7470709855272226,0.8136645962732919,0.7204968944099379
84,0.6466437866724465,0.7147227340416643,0.6389044255422247,0.702950726832929,0.7698139214334941,0.7739490006891798,0.8012422360248447,0.7888198757763976
85,0.6364366025345845,0.7141796960093415,0.6286497497249555,0.7123476736790568,0.7822191592005513,0.7801516195727085,0.8074534161490683,0.7639751552795031
86,0.6311104875888567,0.7235943266259629,0.6234263675198047,0.7179766434654576,0.8042729152308753,0.7498277050310131,0.8074534161490683,0.7267080745341615
87,0.6393133090150608,0.7177802461248157,0.6313006446689741,0.7092543554055992,0.7787732598208132,0.7629221226740179,0.8074534161490683,0.782608695652174
88,0.642435072000267,0.7108753860278553,0.634466913592879,0.7064294389113612,0.7677463818056512,0.8015161957270848,0.7950310559006211,0.7888198757763976
89,0.6451974296943875,0.713399840998163,0.63691195212622,0.7035476066096944,0.7636113025499656,0.7891109579600276,0.8012422360248447,0.8074534161490683
90,0.6348456519285143,0.7199978786333071,0.6264682632031666,0.7134175042602952,0.777394900068918,0.7739490006891798,0.8074534161490683,0.7701863354037267
91,0.6446197852799924,0.7138952033206815,0.636279083345485,0.7041175032551868,0.7684355616815989,0.7829083390764989,0.8012422360248447,0.7888198757763976
92,0.6443650185078283,0.710674593306102,0.636311331147577,0.704366765639466,0.7684355616815989,0.7925568573397657,0.8012422360248447,0.7950310559006211
93,0.6340061257756443,0.7172966839759731,0.6255823987695993,0.7142560568429662,0.7787732598208132,0.7780840799448656,0.8074534161490683,0.7701863354037267
94,0.6405381497461875,0.7141089578041808,0.6320153002111116,0.7083797669308993,0.7725706409372847,0.7842866988283942,0.8074534161490683,0.782608695652174
95,0.6408542889694385,0.7160013977232259,0.6324332940679688,0.7079101229158562,0.771881461061337,0.7877325982081324,0.8074534161490683,0.7763975155279503
96,0.6365264691622361,0.7191406853345499,0.6280341092995854,0.7117305392106726,0.7767057201929704,0.7787732598208132,0.8074534161490683,0.7701863354037267
97,0.6368246617300442,0.7200613887848761,0.6283432013556308,0.7110757202379296,0.7746381805651275,0.7739490006891798,0.8074534161490683,0.7763975155279503
98,0.6306104657898365,0.7235000762567587,0.6224302172870071,0.71766969668568,0.7898001378359751,0.7780840799448656,0.8074534161490683,0.7639751552795031
99,0.632614213542882,0.7180286130391098,0.6239027548970095,0.7155951527266148,0.7787732598208132,0.7842866988283942,0.8074534161490683,0.7639751552795031
100,0.6358931157362399,0.715728457578798,0.6273826864093146,0.7130079824246273,0.7808407994486561,0.7849758787043418,0.8074534161490683,0.7701863354037267
101,0.6340474824650075,0.7187478790883836,0.6257217568791069,0.714097978470088,0.7829083390764989,0.7794624396967609,0.8074534161490683,0.7639751552795031
102,0.6477768503614044,0.7090616067056758,0.6391043100897238,0.7013560501104757,0.7677463818056512,0.7953135768435562,0.7950310559006211,0.7888198757763976
