epoch,pos_train_loss,neg_train_loss,pos_test_loss,neg_test_loss,pos_train_acc,neg_train_acc,pos_test_acc,neg_test_acc
0,0.7437617272492482,,0.743794192033499,0.7419486740896449,0.0,,0.0,1.0
1,0.6873568460125059,0.7375162918607583,0.6887880903363555,0.7336760790224767,0.9455547898001379,0.3921433494141971,0.937888198757764,0.453416149068323
2,0.67555458449883,0.727724647866263,0.6774036086386386,0.7234989038885583,0.9276361130254996,0.46106133700895935,0.9192546583850931,0.5217391304347826
3,0.6531781819204372,0.739985846188221,0.6552820038150089,0.7340301619457343,0.9531357684355617,0.3418332184700207,0.937888198757764,0.37888198757763975
4,0.6494796748619741,0.7364940726468242,0.6516807968329411,0.730506991555504,0.9517574086836664,0.3542384562370779,0.937888198757764,0.391304347826087
5,0.6435280031894312,0.7377745259057026,0.6458352476111962,0.7312269823358354,0.9552033080634046,0.321157822191592,0.9503105590062112,0.39751552795031053
6,0.6396548858721973,0.7386924755008952,0.6421144431485644,0.7316735444745318,0.9552033080634046,0.3494141971054445,0.9565217391304348,0.39751552795031053
7,0.6267710597028693,0.7463455155445743,0.6294762810424978,0.7406456614374058,0.957960027567195,0.3073742246726396,0.9565217391304348,0.34782608695652173
8,0.6230701099489969,0.7476005425885448,0.6259591114377986,0.7414046351602773,0.9552033080634046,0.3335630599586492,0.9565217391304348,0.37267080745341613
9,0.6228026354382591,0.7468931434766919,0.6255630327324418,0.739950255314397,0.9448656099241902,0.3859407305306685,0.9440993788819876,0.43478260869565216
10,0.6158670460590945,0.7515545687700909,0.6191474863233813,0.7449469181025496,0.9455547898001379,0.38111647139903515,0.9440993788819876,0.422360248447205
11,0.6167508042547103,0.7524407300903937,0.6200018251506759,0.7427136904832248,0.9372846312887664,0.3921433494141971,0.937888198757764,0.45962732919254656
12,0.6167733241753158,0.7497288536084465,0.6204663990011738,0.7414929348979188,0.9276361130254996,0.44176430048242593,0.937888198757764,0.5031055900621118
13,0.6123793548276142,0.753455675811573,0.6162896012446042,0.7444955484701338,0.9324603721571331,0.4328049620951068,0.9316770186335404,0.4906832298136646
14,0.6165716266084297,0.7495506348470907,0.6201508869563808,0.7398266118341295,0.9172984148862853,0.48587181254307377,0.9192546583850931,0.5527950310559007
15,0.6146315980441549,0.7518502194282118,0.6185672714613465,0.740488217532071,0.9172984148862853,0.47622329427980703,0.9192546583850931,0.5217391304347826
16,0.6199857644203088,0.7458962027638013,0.6237621451427837,0.7346437253018984,0.895933838731909,0.5223983459682977,0.9006211180124224,0.546583850931677
17,0.6139913651630665,0.7480017042707321,0.6183246944671063,0.7397170239672586,0.9035148173673329,0.5148173673328739,0.9130434782608695,0.515527950310559
18,0.6284141392306958,0.7372135603569105,0.6322323254875752,0.725770859382733,0.8511371467953136,0.5871812543073742,0.8757763975155279,0.6708074534161491
19,0.6144253853642774,0.7466332563491017,0.6188455137674845,0.7377765118281904,0.8883528600964852,0.538249483115093,0.906832298136646,0.5714285714285714
20,0.6117760932868775,0.7477306268698285,0.6162176904287713,0.7391199888884027,0.881461061337009,0.5775327360441075,0.9006211180124224,0.5838509316770186
21,0.614390310845883,0.7472376572834258,0.6188689322840377,0.7362437774421235,0.8787043418332184,0.5651274982770503,0.8881987577639752,0.5900621118012422
22,0.6127127032085747,0.7466729497421215,0.6174007092011616,0.7373102246464951,0.8787043418332184,0.565816678152998,0.8819875776397516,0.6149068322981367
23,0.6263328373134783,0.7325161739012698,0.6308751381283395,0.7241020915665182,0.8277050310130944,0.6664369400413508,0.84472049689441,0.7018633540372671
