arXiv,prediction
astro-ph/0001186,0.01840030631804895
astro-ph/0001187,0.01830463013141273
astro-ph/0001195,0.019816494258089293
astro-ph/0001198,0.017806552069927886
astro-ph/0001200,0.019320750202253652
astro-ph/0001201,0.019661905363160346
astro-ph/0001202,0.017914683090362416
astro-ph/0001203,0.01880150018274231
astro-ph/0001204,0.020945484458909546
astro-ph/0001205,0.02026094980512929
astro-ph/0001206,0.019392567965144863
astro-ph/0001207,0.022959378877073052
astro-ph/0001208,0.02230331290761183
astro-ph/0001209,0.01993274286223775
astro-ph/0001210,0.01913227271857024
astro-ph/0001211,0.018696914337628392
astro-ph/0001212,0.017985753698322424
astro-ph/0001214,0.019349605540285652
astro-ph/0001216,0.018766394898101377
astro-ph/0001219,0.016744222322096568
astro-ph/0001220,0.019213105435235446
astro-ph/0001221,0.02272954562068347
astro-ph/0001223,0.019133905102388486
astro-ph/0001224,0.02209311615499509
astro-ph/0001226,0.020288567916321516
astro-ph/0001228,0.019147675949109873
astro-ph/0001231,0.018659400398615692
astro-ph/0001233,0.018752312796826112
astro-ph/0001238,0.01897073333649047
astro-ph/0001239,0.018339231625135333
astro-ph/0001241,0.01909658767343901
astro-ph/0001242,0.02313662290431078
astro-ph/0001252,0.02132054788066714
astro-ph/0001256,0.017888770309666752
astro-ph/0001257,0.01926581264437164
astro-ph/0001258,0.02331004102873463
astro-ph/0001259,0.02181454010835469
astro-ph/0001260,0.01987394416853982
astro-ph/0001262,0.019250784583130814
astro-ph/0001265,0.020111333771723125
astro-ph/0001266,0.017924065089998574
astro-ph/0001267,0.021736525253542627
astro-ph/0001268,0.01828731444564833
astro-ph/0001269,0.023580044603975014
astro-ph/0001270,0.018466451578848308
astro-ph/0001272,0.01933743412198147
astro-ph/0001273,0.02300863869406865
astro-ph/0001274,0.019511718720313452
astro-ph/0001276,0.020221931240479423
astro-ph/0001286,0.01774355947454016
astro-ph/0001287,0.019861979237262857
astro-ph/0001289,0.01956427794527907
astro-ph/0001290,0.019617646099343813
astro-ph/0001291,0.020008526643240265
astro-ph/0001292,0.018127483222304255
astro-ph/0001293,0.02087188124610653
astro-ph/0001294,0.019972729198757512
astro-ph/0001298,0.018527495530553984
astro-ph/0001301,0.02042650960278233
astro-ph/0001302,0.02112321830663939
astro-ph/0001306,0.020638128527722784
astro-ph/0001307,0.019808659346116045
astro-ph/0001308,0.018602646541653348
astro-ph/0001309,0.018657409102289458
astro-ph/0001313,0.020736156875849145
astro-ph/0001314,0.017499091602888196
astro-ph/0001316,0.019103574068589278
astro-ph/0001321,0.01915388501325526
astro-ph/0001322,0.02161910116828396
astro-ph/0001326,0.01997414934489033
astro-ph/0001329,0.019672774367310443
astro-ph/0001330,0.0182276406734776
astro-ph/0001331,0.02076051401948603
astro-ph/0001333,0.0189025460471503
astro-ph/0001334,0.01904221096289744
astro-ph/0001335,0.022205570577066083
astro-ph/0001337,0.021460499701553615
astro-ph/0001338,0.022474778202956593
astro-ph/0001339,0.018663029499532115
astro-ph/0001340,0.024385814381347348
astro-ph/0001341,0.021690862265177257
astro-ph/0001342,0.01940242521747522
astro-ph/0001344,0.02360937481873957
astro-ph/0001345,0.019562656165000886
astro-ph/0001346,0.019042874367894525
astro-ph/0001348,0.023643818969685464
astro-ph/0001351,0.022113534126608297
astro-ph/0001353,0.02224903495634472
astro-ph/0001354,0.019553042571923206
astro-ph/0001359,0.023311423815182947
astro-ph/0001361,0.022706928174192086
astro-ph/0001362,0.02371086512953533
astro-ph/0001364,0.019145968996898757
astro-ph/0001365,0.023721885821097556
astro-ph/0001366,0.018095490530676165
astro-ph/0001367,0.01837758460665067
astro-ph/0001370,0.020447239578989918
astro-ph/0001378,0.02029568669492183
astro-ph/0001379,0.023522155177500642
astro-ph/0001380,0.01736615422961902
astro-ph/0001381,0.022013193030801584
astro-ph/0001382,0.017188023446944867
astro-ph/0001383,0.01945457376579923
astro-ph/0001385,0.017159098162510572
astro-ph/0001386,0.018514575172752998
astro-ph/0001387,0.019171963295488648
astro-ph/0001388,0.019669572633513294
astro-ph/0001389,0.0186175440156838
astro-ph/0001390,0.019103283892855972
astro-ph/0001392,0.019417259975030656
astro-ph/0001393,0.018894679707744895
astro-ph/0001394,0.019627894029019422
astro-ph/0001395,0.018658111503420675
astro-ph/0001396,0.01883151012059172
astro-ph/0001399,0.0204281882584792
astro-ph/0001403,0.01665136471999995
astro-ph/0001404,0.019023428602583957
astro-ph/0001408,0.023525623611236845
astro-ph/0001411,0.020841313807706777
astro-ph/0001412,0.02269673199106227
astro-ph/0001413,0.019669357688440036
astro-ph/0001415,0.018430128790329146
astro-ph/0001416,0.020597725806613246
astro-ph/0001419,0.019489459476041582
astro-ph/0001420,0.02305903219639317
astro-ph/0001422,0.024526318530086175
astro-ph/0001424,0.0186049500805681
astro-ph/0001425,0.023037326644132963
astro-ph/0001427,0.01795021959431199
astro-ph/0001428,0.018753482961844644
astro-ph/0001429,0.01834378090369016
astro-ph/0001430,0.020420472801636558
astro-ph/0001431,0.02171825328007663
astro-ph/0001432,0.01865953325268119
astro-ph/0001435,0.017689428298113513
astro-ph/0001438,0.019673375890069247
astro-ph/0001439,0.017176395631248512
astro-ph/0001440,0.024460967598129907
astro-ph/0001442,0.019112878417649113
astro-ph/0001444,0.020333153708631573
astro-ph/0001446,0.017726677829914213
astro-ph/0001449,0.021148178387486585
astro-ph/0001450,0.018824714887590743
astro-ph/0001456,0.019118017699161948
astro-ph/0001457,0.021018153893083192
astro-ph/0001459,0.022610544792626124
astro-ph/0001460,0.02266368866322456
astro-ph/0001461,0.018630951460985277
astro-ph/0001462,0.022059985336996865
astro-ph/0001464,0.018985220416813036
astro-ph/0001465,0.020266846471531937
astro-ph/0001466,0.01871485058099424
astro-ph/0001467,0.018991881982870704
astro-ph/0001468,0.019262770783796693
astro-ph/0001472,0.0200174328403109
astro-ph/0001474,0.022636556391430477
astro-ph/0001475,0.018950920759660404
astro-ph/0001476,0.018851269271404045
astro-ph/0001478,0.018371613931219
astro-ph/0001479,0.0190306900754377
astro-ph/0001481,0.024694820064081816
astro-ph/0001482,0.022933388691931712
astro-ph/0001488,0.019587584228215552
astro-ph/0001489,0.022463882351260983
astro-ph/0001491,0.0188385687867022
astro-ph/0001492,0.021139505182568456
astro-ph/0001493,0.02327893803516299
astro-ph/0001495,0.01825624908592108
astro-ph/0001497,0.01957586441172798
astro-ph/0001500,0.01831609351953136
astro-ph/0001501,0.02190758676198368
astro-ph/0001502,0.018328049627785004
astro-ph/0001503,0.022415717192471443
astro-ph/0001504,0.01902244517509123
astro-ph/0001506,0.0196844619674352
