arXiv,prediction
hep-ph/9901404,0.44930210707317575
0802.0499,0.44651343225704704
1303.0555,0.48793553571433396
1312.1173,0.49127215295170473
0705.1546,0.44828969177671063
astro-ph/0506529,0.4486370857966713
1602.02154,0.45503235782668006
1303.5341,0.4618499160004513
astro-ph/0210263,0.4507873990008654
1706.02710,0.449061609826063
astro-ph/0506376,0.4778036675794286
astro-ph/0610590,0.4905574539675489
1409.4804,0.6089557715145639
1403.6934,0.41226792717840116
astro-ph/0012437,0.4866135318687154
1408.1617,0.4794306550807112
astro-ph/0603250,0.4879730986946102
1108.4672,0.47711034796059837
astro-ph/0102034,0.48045476825867317
1010.4804,0.49035906036609306
astro-ph/0512347,0.6094706125357371
0710.3166,0.452522823739378
astro-ph/9907324,0.4533697478729318
0706.3257,0.4648556147339949
1112.4141,0.4183037828764662
astro-ph/0111228,0.4835670716682855
astro-ph/9911146,0.49439969505362635
0707.1303,0.44063354252280973
hep-ph/9610400,0.41990062749693274
astro-ph/0506219,0.44495969096690813
0711.1118,0.452497576506828
1011.2062,0.4232524401871317
1502.00556,0.4569472247922637
astro-ph/9402033,0.4691410896317884
1708.00956,0.42587070226399515
1701.03209,0.4488647032436915
astro-ph/9608112,0.4728556066598808
astro-ph/0608040,0.501119022725214
0710.3995,0.4311634831223302
1507.07843,0.4526598164688699
astro-ph/0404422,0.4830427578531648
0910.4208,0.4492816705422515
astro-ph/0003197,0.4434259514261847
0711.1815,0.6068261917663401
hep-th/0605039,0.4277675650186659
0904.2845,0.4734516288519843
1204.3609,0.6120126857610235
1707.09101,0.453353968910397
1408.2485,0.4636644748478046
1203.3452,0.5016171098200919
0909.4205,0.5055559381678089
0705.0538,0.48911917426007545
gr-qc/9302005,0.42649640223084695
1201.5834,0.4724004991127275
astro-ph/0108440,0.4581001324648478
1603.08096,0.4627203104182805
1604.01467,0.47553407684516313
astro-ph/0212467,0.4874810224913146
1008.0614,0.414241883050889
1204.2556,0.4534334846837505
1702.02943,0.48803638664092175
0912.0015,0.43784679195728926
1001.1304,0.6057758111181107
0802.3324,0.4143044225870805
astro-ph/9501016,0.4479627014914621
astro-ph/0012205,0.4852004788350114
1612.06094,0.4875341936361538
astro-ph/0305202,0.4971424397773834
1409.4820,0.4510400441036459
astro-ph/0202260,0.5065964555974377
