arXiv,prediction
0802.4262,0.5537534309063075
0909.3919,0.6111988131783046
astro-ph/0512279,0.6140898052887388
astro-ph/0004063,0.6116307960211872
astro-ph/0301226,0.5052361146418558
astro-ph/9707299,0.6046756805282795
astro-ph/0701041,0.6152353086972063
astro-ph/9909205,0.6107111264878361
astro-ph/9806080,0.5300464234176702
astro-ph/9805080,0.4932605485906037
astro-ph/9311057,0.6073245620494125
astro-ph/0208420,0.607532486761641
astro-ph/0105252,0.6117242505223179
astro-ph/9812137,0.6096147362469911
astro-ph/0006062,0.608007820327262
astro-ph/0103046,0.4934766345739912
astro-ph/0111594,0.6121184162219916
astro-ph/0009432,0.4629732548238565
astro-ph/9806396,0.6059501338542782
astro-ph/0609694,0.6061907068214394
astro-ph/9612245,0.49586374718259896
astro-ph/0605683,0.6088474929477545
astro-ph/0310421,0.6094555288129273
astro-ph/0107311,0.608854578662011
astro-ph/9807240,0.49448686303981637
astro-ph/0002310,0.6077471676249927
astro-ph/0407294,0.6111114121271545
astro-ph/0203134,0.6084835816931339
astro-ph/9802350,0.6100288088677338
astro-ph/0304234,0.6116327811666283
astro-ph/0302207,0.6093460299253892
astro-ph/0506249,0.5581028413585097
astro-ph/0003455,0.5085689524888867
astro-ph/9901087,0.5446648461297858
astro-ph/0102396,0.6111101342706233
astro-ph/0205387,0.6078212546809322
astro-ph/9912071,0.4963428202567412
0804.3325,0.6138184511968687
astro-ph/0005124,0.6103892267133469
astro-ph/0210567,0.604548300888753
astro-ph/0102163,0.6096361775122034
0905.0695,0.6100263492977811
astro-ph/9802153,0.6117759099328736
astro-ph/9610270,0.4537238943328859
0908.4274,0.6129550904947876
0805.0594,0.6121673782816801
astro-ph/9707032,0.6118440396802873
astro-ph/0508177,0.6100165604276999
astro-ph/0111575,0.6104995088711346
astro-ph/0611934,0.4909069350760107
astro-ph/9910353,0.6108162346856039
1005.1955,0.6082386858714923
astro-ph/0302209,0.612124789378159
astro-ph/9807326,0.6096603139903732
astro-ph/0104490,0.6134138654587836
0803.0586,0.6137484172491426
astro-ph/0406513,0.6121410976845232
astro-ph/9901366,0.6069480845665092
astro-ph/9902317,0.6116456712914818
astro-ph/0210450,0.5571782866863286
