epoch,pos_train,neg_train,pos_test,neg_test
0,0.7415963538057443,,0.7416021668778428,0.7458230703575626
1,0.805359140858906,0.6698280738938373,0.8040282137573997,0.6708661859097667
2,0.7784786849788827,0.6732231779651924,0.7778772392707664,0.6731881914004222
3,0.7490585343009981,0.6828513827437883,0.7497132504593393,0.681786959737042
4,0.7331193098719047,0.6862945580691083,0.7342933479067806,0.68203592975681
5,0.717396501703196,0.6900953843536052,0.7199778541252189,0.6884308921920556
6,0.7049073265870187,0.696046996408769,0.7085338091337815,0.6918449287762952
7,0.7002062497165406,0.6992553597901089,0.7038284026588243,0.6916721856444452
8,0.6922465079677368,0.7013569269151128,0.6962842148194196,0.6957866736813443
9,0.6830424330160085,0.7017685895499864,0.6872659246266174,0.6992252988944365
10,0.6771452085734884,0.7064397176241666,0.6816362346959768,0.7021379093959628
11,0.673701249361391,0.7108335949670957,0.6783516755713703,0.7028956660804739
12,0.6724100201696289,0.7135306325749813,0.6770725856147224,0.7029447474126542
13,0.6678530578339668,0.7140073178896731,0.6731023955252377,0.7046087179838583
14,0.6681247700503531,0.7121742945254184,0.6728314239506228,0.704732479232987
15,0.6663207817597175,0.7161591527330639,0.6709721581966621,0.7047749807494561
16,0.6637076425639362,0.7137708191030387,0.6682984408673693,0.7068697493404886
17,0.661988955942194,0.715618710436932,0.6667299475613149,0.7061999089710203
18,0.6606809875331182,0.7190620144530487,0.665152932958943,0.7074094400005377
19,0.6603291307689799,0.7159250382470961,0.6648209923186471,0.7074389887363377
20,0.6574984740997935,0.7155541235525184,0.6623464066580064,0.7080311612031841
21,0.6522719036032909,0.7153767850164567,0.6576264060125906,0.7101801570799412
22,0.65348654116495,0.7221764027013027,0.6587552790842383,0.710772908701087
23,0.6510392951170588,0.7202249974172366,0.6561667487309465,0.7112846292210262
24,0.6529365053658711,0.7243168228563254,0.657857859241129,0.7106390418333163
25,0.654241924068451,0.7211223586267301,0.6594045000844779,0.7078376845648874
26,0.6559029612078694,0.7232391828054412,0.6604519323669243,0.7081675303958846
27,0.6527103874352687,0.7173649890988602,0.6580778543790726,0.7081813666568075
28,0.65317545890861,0.7167401883425659,0.6586884870071786,0.7066731894248823
29,0.6522469075969669,0.716867619088764,0.6578153068153778,0.707536205469742
30,0.6519525841765094,0.7187068842078168,0.6572319966458616,0.7093272584195345
31,0.6453909971031961,0.7147540822193069,0.6512227742836743,0.710804817118128
32,0.6460593693553257,0.7205198692741117,0.6516175201243212,0.710101051929213
