arXiv,prediction
1210.7513,0.5112326539105546
astro-ph/0006024,0.4993778539579603
1210.0009,0.4908813655829062
astro-ph/0309083,0.4921088148766619
1311.3280,0.4928187700174288
astro-ph/0510077,0.46148135894560544
1406.4179,0.496049471925691
1410.4200,0.49811582141183386
astro-ph/0201178,0.47005393380039845
astro-ph/0310505,0.4454244239199168
astro-ph/0111499,0.4724268858725759
1504.03044,0.46111471217010713
astro-ph/9710320,0.49878516810210743
1009.3388,0.46089915378318874
astro-ph/0504207,0.612924220613107
0803.3409,0.46425389137624545
1207.0548,0.4211014500679611
0808.3554,0.4212790837256892
astro-ph/0505240,0.4286039456952437
1503.06998,0.44750487407630096
astro-ph/0205507,0.49178509348552396
1409.7119,0.4862398100595435
astro-ph/0611241,0.451019484812898
astro-ph/0210270,0.4571498728611392
1004.5347,0.4243624738276563
0801.2648,0.4155537257704101
1202.0422,0.6141858871731556
1410.6211,0.4919504126037317
astro-ph/0203474,0.6163811426751907
gr-qc/0411126,0.4410549827584582
astro-ph/0205171,0.452942413519745
1002.4138,0.4490924695817574
1504.00058,0.49805329695756834
1512.02633,0.6141767098839231
1403.2185,0.4935371409173037
astro-ph/0509609,0.6138779608079706
0706.3149,0.49268131201738846
1001.3152,0.40806331447941196
astro-ph/0010604,0.4752954829531082
1602.07690,0.4689527070368316
astro-ph/0412370,0.4789183552721609
1201.3365,0.489908970294905
astro-ph/0401506,0.5152074016625955
1310.3034,0.508805734640344
astro-ph/0512406,0.43038775152242026
1003.4519,0.6122121196298412
astro-ph/0503019,0.47065258416812833
1412.0066,0.4463829721187469
astro-ph/0403344,0.447279443989365
1010.3199,0.5024480697561023
1306.1700,0.44635052864203434
1212.3339,0.6122559655192932
1108.5229,0.49231567486424876
1611.00541,0.4317037716884927
0707.3813,0.45511485031782944
1608.03279,0.44628625809756745
astro-ph/0610900,0.46032288866844895
0901.0405,0.45221584842417767
1607.00043,0.45367417740908883
astro-ph/0608202,0.49093502067716016
astro-ph/0103042,0.4469749208734241
astro-ph/9908088,0.49621025240735883
1002.0521,0.49756193822619416
astro-ph/9909194,0.44855785838381923
astro-ph/9609072,0.4936033165824771
1109.1757,0.5088899419287445
1504.01319,0.5430470974531774
1403.5420,0.4432594144164561
1708.05748,0.6142045849196028
astro-ph/0603639,0.4958738062341091
1502.01353,0.4342979220711414
1109.5080,0.49510272513380527
1209.2682,0.4950930637436159
0805.4015,0.46730333981189087
1411.0685,0.49198048262553784
1401.0773,0.43616985958320625
1010.5209,0.5461265311342125
0705.2238,0.4211054008489879
0806.4778,0.49349400171348257
0909.3099,0.4951937980186233
1704.08075,0.49653587124443166
astro-ph/0502572,0.4687262827177798
1110.5514,0.5220009241196863
astro-ph/9903178,0.4809346580564089
1703.03807,0.6150522041691077
1206.1434,0.5000844259014697
astro-ph/0104014,0.4473298069464187
1308.6403,0.43590555078928644
astro-ph/9909016,0.4375771425227444
astro-ph/0212470,0.4590186462360219
astro-ph/0702094,0.493997631787149
1702.03284,0.4930954918299258
0810.4308,0.44337917311892727
1003.3214,0.6183333387163626
astro-ph/9803253,0.44973957294507394
hep-ph/0305130,0.49242574848711995
1108.3344,0.4147350821843538
0806.0378,0.49843633695409545
0907.3478,0.6135574420496577
1009.6110,0.44763195540061823
astro-ph/0311275,0.45459852658391914
1211.0219,0.448455444808971
1209.4082,0.4952213324256691
1201.2397,0.4548560000263962
1409.1124,0.49163445192921024
1204.3601,0.6167420682072636
0705.4012,0.45071873274012325
astro-ph/0106186,0.45122838902878276
astro-ph/9901151,0.4912307600455413
1507.05617,0.45434077963690117
astro-ph/9706201,0.47440293578307935
1011.0162,0.4617494536588754
1202.4490,0.6132279114598685
astro-ph/0306052,0.49272412977892255
1701.03736,0.4910413677176285
1001.2712,0.4715244697947094
astro-ph/0102472,0.6148658284593848
astro-ph/0601338,0.4939587635998045
astro-ph/0603042,0.6111486495187891
astro-ph/0408327,0.47325355068848984
astro-ph/0703255,0.4911062352462684
astro-ph/0310492,0.4969749010102057
1109.2121,0.44499333966551274
astro-ph/0610355,0.6140145920823599
1506.02518,0.4901376425799778
1607.06958,0.42927618250034927
1411.0311,0.49070980439655404
astro-ph/0702199,0.4939107310681605
astro-ph/0703276,0.4922220390459148
astro-ph/0404604,0.4894212980046349
1411.6457,0.4517503950861793
1705.08485,0.40608399472717577
0808.0385,0.49208976814289324
1206.5194,0.45737868671258125
hep-ph/0008105,0.4215393856908559
1404.7159,0.49656243936789224
astro-ph/0607263,0.4987992349984613
astro-ph/0502075,0.4541147396938146
astro-ph/9901114,0.4896690023070798
1310.7923,0.4932300261409554
astro-ph/0205469,0.6159708965187047
1501.03498,0.6152482861942808
1012.2116,0.44874597469025557
1707.02985,0.440498354963364
0812.3409,0.6169078260007615
astro-ph/0106527,0.4517055131332067
astro-ph/0404364,0.49216032402914295
1304.6984,0.6178250040170779
1508.06567,0.476425029085247
1103.2858,0.4496734132828672
astro-ph/9710179,0.4502784478005073
astro-ph/0604175,0.4902284321795448
1611.04468,0.47773687843195106
astro-ph/0612068,0.4754648442542644
astro-ph/0604106,0.6155653200165145
1302.2447,0.44419588767393886
1103.4228,0.493958715777844
astro-ph/9705125,0.47070075132866057
0906.1185,0.4929948179713955
astro-ph/0608150,0.6167880145260478
1104.2740,0.4740984569513824
1210.4239,0.49623932922115727
0807.4136,0.44461387318820983
1101.4585,0.5016231635993407
0807.2959,0.43576377864308413
1505.03622,0.6153319555873864
1504.00838,0.5019760286801268
1706.10230,0.49437536653499425
astro-ph/0108315,0.4649138974344142
1701.07438,0.4984480826697121
1504.00735,0.4938758761023551
1206.1656,0.44586154089651286
astro-ph/0511594,0.4656385022072123
1502.03725,0.414403491968184
astro-ph/9401028,0.4776083231361203
astro-ph/0506462,0.6155716057220678
